     -2.47752184e+00      0.00000000e+00
     -2.47504308e+00      0.00000000e+00
     -2.47256432e+00      0.00000000e+00
     -2.47008555e+00      0.00000000e+00
     -2.46760679e+00      0.00000000e+00
     -2.46512803e+00      0.00000000e+00
     -2.46264927e+00      0.00000000e+00
     -2.46017051e+00      0.00000000e+00
     -2.45769175e+00      0.00000000e+00
     -2.45521299e+00      0.00000000e+00
     -2.45273423e+00      0.00000000e+00
     -2.45025546e+00      0.00000000e+00
     -2.44777670e+00      0.00000000e+00
     -2.44529794e+00      0.00000000e+00
     -2.44281918e+00      0.00000000e+00
     -2.44034042e+00      0.00000000e+00
     -2.43786166e+00      0.00000000e+00
     -2.43538290e+00      0.00000000e+00
     -2.43290414e+00      0.00000000e+00
     -2.43042538e+00      0.00000000e+00
     -2.42794661e+00      0.00000000e+00
     -2.42546785e+00      0.00000000e+00
     -2.42298909e+00      0.00000000e+00
     -2.42051033e+00      0.00000000e+00
     -2.41803157e+00      0.00000000e+00
     -2.41555281e+00      0.00000000e+00
     -2.41307405e+00      0.00000000e+00
     -2.41059529e+00      0.00000000e+00
     -2.40811652e+00      0.00000000e+00
     -2.40563776e+00      0.00000000e+00
     -2.40315900e+00      0.00000000e+00
     -2.40068024e+00      0.00000000e+00
     -2.39820148e+00      0.00000000e+00
     -2.39572272e+00      0.00000000e+00
     -2.39324396e+00      0.00000000e+00
     -2.39076520e+00      0.00000000e+00
     -2.38828643e+00      0.00000000e+00
     -2.38580767e+00      0.00000000e+00
     -2.38332891e+00      0.00000000e+00
     -2.38085015e+00      0.00000000e+00
     -2.37837139e+00      0.00000000e+00
     -2.37589263e+00      0.00000000e+00
     -2.37341387e+00      0.00000000e+00
     -2.37093511e+00      0.00000000e+00
     -2.36845634e+00      0.00000000e+00
     -2.36597758e+00      0.00000000e+00
     -2.36349882e+00      0.00000000e+00
     -2.36102006e+00      0.00000000e+00
     -2.35854130e+00      0.00000000e+00
     -2.35606254e+00      0.00000000e+00
     -2.35358378e+00      0.00000000e+00
     -2.35110502e+00      0.00000000e+00
     -2.34862625e+00      0.00000000e+00
     -2.34614749e+00      0.00000000e+00
     -2.34366873e+00      0.00000000e+00
     -2.34118997e+00      0.00000000e+00
     -2.33871121e+00      0.00000000e+00
     -2.33623245e+00      0.00000000e+00
     -2.33375369e+00      0.00000000e+00
     -2.33127493e+00      0.00000000e+00
     -2.32879617e+00      0.00000000e+00
     -2.32631740e+00      0.00000000e+00
     -2.32383864e+00      0.00000000e+00
     -2.32135988e+00      0.00000000e+00
     -2.31888112e+00      0.00000000e+00
     -2.31640236e+00      0.00000000e+00
     -2.31392360e+00      0.00000000e+00
     -2.31144484e+00      0.00000000e+00
     -2.30896608e+00      0.00000000e+00
     -2.30648731e+00      0.00000000e+00
     -2.30400855e+00      0.00000000e+00
     -2.30152979e+00      0.00000000e+00
     -2.29905103e+00      0.00000000e+00
     -2.29657227e+00      0.00000000e+00
     -2.29409351e+00      0.00000000e+00
     -2.29161475e+00      0.00000000e+00
     -2.28913599e+00      0.00000000e+00
     -2.28665722e+00      0.00000000e+00
     -2.28417846e+00      0.00000000e+00
     -2.28169970e+00      0.00000000e+00
     -2.27922094e+00      0.00000000e+00
     -2.27674218e+00      0.00000000e+00
     -2.27426342e+00      0.00000000e+00
     -2.27178466e+00      0.00000000e+00
     -2.26930590e+00      0.00000000e+00
     -2.26682713e+00      0.00000000e+00
     -2.26434837e+00      0.00000000e+00
     -2.26186961e+00      0.00000000e+00
     -2.25939085e+00      0.00000000e+00
     -2.25691209e+00      0.00000000e+00
     -2.25443333e+00      0.00000000e+00
     -2.25195457e+00      0.00000000e+00
     -2.24947581e+00      0.00000000e+00
     -2.24699704e+00      0.00000000e+00
     -2.24451828e+00      0.00000000e+00
     -2.24203952e+00      0.00000000e+00
     -2.23956076e+00      0.00000000e+00
     -2.23708200e+00      0.00000000e+00
     -2.23460324e+00      0.00000000e+00
     -2.23212448e+00      0.00000000e+00
     -2.22964572e+00      0.00000000e+00
     -2.22716696e+00      0.00000000e+00
     -2.22468819e+00      0.00000000e+00
     -2.22220943e+00      0.00000000e+00
     -2.21973067e+00      0.00000000e+00
     -2.21725191e+00      0.00000000e+00
     -2.21477315e+00      0.00000000e+00
     -2.21229439e+00      0.00000000e+00
     -2.20981563e+00      0.00000000e+00
     -2.20733687e+00      0.00000000e+00
     -2.20485810e+00      0.00000000e+00
     -2.20237934e+00      0.00000000e+00
     -2.19990058e+00      0.00000000e+00
     -2.19742182e+00      0.00000000e+00
     -2.19494306e+00      0.00000000e+00
     -2.19246430e+00      0.00000000e+00
     -2.18998554e+00      0.00000000e+00
     -2.18750678e+00      0.00000000e+00
     -2.18502801e+00      0.00000000e+00
     -2.18254925e+00      0.00000000e+00
     -2.18007049e+00      0.00000000e+00
     -2.17759173e+00      0.00000000e+00
     -2.17511297e+00      0.00000000e+00
     -2.17263421e+00      0.00000000e+00
     -2.17015545e+00      0.00000000e+00
     -2.16767669e+00      0.00000000e+00
     -2.16519792e+00      0.00000000e+00
     -2.16271916e+00      0.00000000e+00
     -2.16024040e+00      0.00000000e+00
     -2.15776164e+00      0.00000000e+00
     -2.15528288e+00      0.00000000e+00
     -2.15280412e+00      0.00000000e+00
     -2.15032536e+00      0.00000000e+00
     -2.14784660e+00      0.00000000e+00
     -2.14536783e+00      0.00000000e+00
     -2.14288907e+00      0.00000000e+00
     -2.14041031e+00      0.00000000e+00
     -2.13793155e+00      0.00000000e+00
     -2.13545279e+00      0.00000000e+00
     -2.13297403e+00      0.00000000e+00
     -2.13049527e+00      0.00000000e+00
     -2.12801651e+00      0.00000000e+00
     -2.12553775e+00      0.00000000e+00
     -2.12305898e+00      0.00000000e+00
     -2.12058022e+00      0.00000000e+00
     -2.11810146e+00      0.00000000e+00
     -2.11562270e+00      0.00000000e+00
     -2.11314394e+00      0.00000000e+00
     -2.11066518e+00      0.00000000e+00
     -2.10818642e+00      0.00000000e+00
     -2.10570766e+00      0.00000000e+00
     -2.10322889e+00      0.00000000e+00
     -2.10075013e+00      0.00000000e+00
     -2.09827137e+00      0.00000000e+00
     -2.09579261e+00      0.00000000e+00
     -2.09331385e+00      0.00000000e+00
     -2.09083509e+00      0.00000000e+00
     -2.08835633e+00      0.00000000e+00
     -2.08587757e+00      0.00000000e+00
     -2.08339880e+00      0.00000000e+00
     -2.08092004e+00      0.00000000e+00
     -2.07844128e+00      0.00000000e+00
     -2.07596252e+00      0.00000000e+00
     -2.07348376e+00      0.00000000e+00
     -2.07100500e+00      0.00000000e+00
     -2.06852624e+00      0.00000000e+00
     -2.06604748e+00      0.00000000e+00
     -2.06356871e+00      0.00000000e+00
     -2.06108995e+00      0.00000000e+00
     -2.05861119e+00      0.00000000e+00
     -2.05613243e+00      0.00000000e+00
     -2.05365367e+00      0.00000000e+00
     -2.05117491e+00      0.00000000e+00
     -2.04869615e+00      0.00000000e+00
     -2.04621739e+00      0.00000000e+00
     -2.04373862e+00      0.00000000e+00
     -2.04125986e+00      0.00000000e+00
     -2.03878110e+00      0.00000000e+00
     -2.03630234e+00      0.00000000e+00
     -2.03382358e+00      0.00000000e+00
     -2.03134482e+00      0.00000000e+00
     -2.02886606e+00      0.00000000e+00
     -2.02638730e+00      0.00000000e+00
     -2.02390854e+00      0.00000000e+00
     -2.02142977e+00      0.00000000e+00
     -2.01895101e+00      0.00000000e+00
     -2.01647225e+00      0.00000000e+00
     -2.01399349e+00      0.00000000e+00
     -2.01151473e+00      0.00000000e+00
     -2.00903597e+00      0.00000000e+00
     -2.00655721e+00      0.00000000e+00
     -2.00407845e+00      0.00000000e+00
     -2.00159968e+00      0.00000000e+00
     -1.99912092e+00      0.00000000e+00
     -1.99664216e+00      0.00000000e+00
     -1.99416340e+00      0.00000000e+00
     -1.99168464e+00      0.00000000e+00
     -1.98920588e+00      0.00000000e+00
     -1.98672712e+00      0.00000000e+00
     -1.98424836e+00      0.00000000e+00
     -1.98176959e+00      0.00000000e+00
     -1.97929083e+00      0.00000000e+00
     -1.97681207e+00      0.00000000e+00
     -1.97433331e+00      0.00000000e+00
     -1.97185455e+00      0.00000000e+00
     -1.96937579e+00      0.00000000e+00
     -1.96689703e+00      0.00000000e+00
