     -2.47876122e+00      1.00000000e+02      1.76470588e-01      3.00000000e-01      4.88889848e+50
     -2.47628246e+00      9.99781258e+01      1.76470588e-01      3.00000000e-01      4.89424904e+50
     -2.47380370e+00      9.99562372e+01      1.76470588e-01      3.00000000e-01      4.89961015e+50
     -2.47132494e+00      9.99343342e+01      1.76470588e-01      3.00000000e-01      4.90498183e+50
     -2.46884617e+00      9.99124168e+01      1.76470588e-01      3.00000000e-01      4.91036413e+50
     -2.46636741e+00      9.98904849e+01      1.76470588e-01      3.00000000e-01      4.91575706e+50
     -2.46388865e+00      9.98685386e+01      1.76470588e-01      3.00000000e-01      4.92116067e+50
     -2.46140989e+00      9.98465779e+01      1.76470588e-01      3.00000000e-01      4.92657498e+50
     -2.45893113e+00      9.98246026e+01      1.76470588e-01      3.00000000e-01      4.93200002e+50
     -2.45645237e+00      9.98026128e+01      1.76470588e-01      3.00000000e-01      4.93743582e+50
     -2.45397361e+00      9.97806085e+01      1.76470588e-01      3.00000000e-01      4.94288241e+50
     -2.45149485e+00      9.97585896e+01      1.76470588e-01      3.00000000e-01      4.94833983e+50
     -2.44901608e+00      9.97365561e+01      1.76470588e-01      3.00000000e-01      4.95380811e+50
     -2.44653732e+00      9.97145080e+01      1.76470588e-01      3.00000000e-01      4.95928727e+50
     -2.44405856e+00      9.96924452e+01      1.76470588e-01      3.00000000e-01      4.96477735e+50
     -2.44157980e+00      9.96703678e+01      1.76470588e-01      3.00000000e-01      4.97027838e+50
     -2.43910104e+00      9.96482758e+01      1.76470588e-01      3.00000000e-01      4.97579039e+50
     -2.43662228e+00      9.96261690e+01      1.76470588e-01      3.00000000e-01      4.98131342e+50
     -2.43414352e+00      9.96040475e+01      1.76470588e-01      3.00000000e-01      4.98684749e+50
     -2.43166476e+00      9.95819112e+01      1.76470588e-01      3.00000000e-01      4.99239263e+50
     -2.42918599e+00      9.95597602e+01      1.76470588e-01      3.00000000e-01      4.99794889e+50
     -2.42670723e+00      9.95375944e+01      1.76470588e-01      3.00000000e-01      5.00351628e+50
     -2.42422847e+00      9.95154137e+01      1.76470588e-01      3.00000000e-01      5.00909485e+50
     -2.42174971e+00      9.94932182e+01      1.76470588e-01      3.00000000e-01      5.01468462e+50
     -2.41927095e+00      9.94710079e+01      1.76470588e-01      3.00000000e-01      5.02028563e+50
     -2.41679219e+00      9.94487826e+01      1.76470588e-01      3.00000000e-01      5.02589791e+50
     -2.41431343e+00      9.94265425e+01      1.76470588e-01      3.00000000e-01      5.03152150e+50
     -2.41183467e+00      9.94042874e+01      1.76470588e-01      3.00000000e-01      5.03715642e+50
     -2.40935590e+00      9.93820174e+01      1.76470588e-01      3.00000000e-01      5.04280271e+50
     -2.40687714e+00      9.93597324e+01      1.76470588e-01      3.00000000e-01      5.04846040e+50
     -2.40439838e+00      9.93374323e+01      1.76470588e-01      3.00000000e-01      5.05412953e+50
     -2.40191962e+00      9.93151173e+01      1.76470588e-01      3.00000000e-01      5.05981013e+50
     -2.39944086e+00      9.92927872e+01      1.76470588e-01      3.00000000e-01      5.06550223e+50
     -2.39696210e+00      9.92704420e+01      1.76470588e-01      3.00000000e-01      5.07120587e+50
     -2.39448334e+00      9.92480817e+01      1.76470588e-01      3.00000000e-01      5.07692108e+50
     -2.39200458e+00      9.92257063e+01      1.76470588e-01      3.00000000e-01      5.08264789e+50
     -2.38952581e+00      9.92033158e+01      1.76470588e-01      3.00000000e-01      5.08838634e+50
     -2.38704705e+00      9.91809100e+01      1.76470588e-01      3.00000000e-01      5.09413646e+50
     -2.38456829e+00      9.91584891e+01      1.76470588e-01      3.00000000e-01      5.09989829e+50
     -2.38208953e+00      9.91360530e+01      1.76470588e-01      3.00000000e-01      5.10567187e+50
     -2.37961077e+00      9.91136016e+01      1.76470588e-01      3.00000000e-01      5.11145721e+50
     -2.37713201e+00      9.90911350e+01      1.76470588e-01      3.00000000e-01      5.11725437e+50
     -2.37465325e+00      9.90686530e+01      1.76470588e-01      3.00000000e-01      5.12306337e+50
     -2.37217449e+00      9.90461558e+01      1.76470588e-01      3.00000000e-01      5.12888426e+50
     -2.36969573e+00      9.90236432e+01      1.76470588e-01      3.00000000e-01      5.13471706e+50
     -2.36721696e+00      9.90011152e+01      1.76470588e-01      3.00000000e-01      5.14056181e+50
     -2.36473820e+00      9.89785719e+01      1.76470588e-01      3.00000000e-01      5.14641854e+50
     -2.36225944e+00      9.89560131e+01      1.76470588e-01      3.00000000e-01      5.15228730e+50
     -2.35978068e+00      9.89334389e+01      1.76470588e-01      3.00000000e-01      5.15816812e+50
     -2.35730192e+00      9.89108492e+01      1.76470588e-01      3.00000000e-01      5.16406103e+50
     -2.35482316e+00      9.88882441e+01      1.76470588e-01      3.00000000e-01      5.16996607e+50
     -2.35234440e+00      9.88656234e+01      1.76470588e-01      3.00000000e-01      5.17588327e+50
     -2.34986564e+00      9.88429872e+01      1.76470588e-01      3.00000000e-01      5.18181267e+50
     -2.34738687e+00      9.88203354e+01      1.76470588e-01      3.00000000e-01      5.18775432e+50
     -2.34490811e+00      9.87976681e+01      1.76470588e-01      3.00000000e-01      5.19370824e+50
     -2.34242935e+00      9.87749851e+01      1.76470588e-01      3.00000000e-01      5.19967446e+50
     -2.33995059e+00      9.87522865e+01      1.76470588e-01      3.00000000e-01      5.20565304e+50
     -2.33747183e+00      9.87295722e+01      1.76470588e-01      3.00000000e-01      5.21164400e+50
     -2.33499307e+00      9.87068423e+01      1.76470588e-01      3.00000000e-01      5.21764739e+50
     -2.33251431e+00      9.86840966e+01      1.76470588e-01      3.00000000e-01      5.22366323e+50
     -2.33003555e+00      9.86613352e+01      1.76470588e-01      3.00000000e-01      5.22969157e+50
     -2.32755678e+00      9.86385580e+01      1.76470588e-01      3.00000000e-01      5.23573244e+50
     -2.32507802e+00      9.86157651e+01      1.76470588e-01      3.00000000e-01      5.24178589e+50
     -2.32259926e+00      9.85929563e+01      1.76470588e-01      3.00000000e-01      5.24785194e+50
     -2.32012050e+00      9.85701317e+01      1.76470588e-01      3.00000000e-01      5.25393064e+50
     -2.31764174e+00      9.85472912e+01      1.76470588e-01      3.00000000e-01      5.26002203e+50
     -2.31516298e+00      9.85244348e+01      1.76470588e-01      3.00000000e-01      5.26612614e+50
     -2.31268422e+00      9.85015625e+01      1.76470588e-01      3.00000000e-01      5.27224302e+50
     -2.31020546e+00      9.84786743e+01      1.76470588e-01      3.00000000e-01      5.27837269e+50
     -2.30772669e+00      9.84557701e+01      1.76470588e-01      3.00000000e-01      5.28451521e+50
     -2.30524793e+00      9.84328499e+01      1.76470588e-01      3.00000000e-01      5.29067060e+50
     -2.30276917e+00      9.84099136e+01      1.76470588e-01      3.00000000e-01      5.29683892e+50
     -2.30029041e+00      9.83869614e+01      1.76470588e-01      3.00000000e-01      5.30302018e+50
     -2.29781165e+00      9.83639930e+01      1.76470588e-01      3.00000000e-01      5.30921445e+50
     -2.29533289e+00      9.83410086e+01      1.76470588e-01      3.00000000e-01      5.31542175e+50
     -2.29285413e+00      9.83180080e+01      1.76470588e-01      3.00000000e-01      5.32164213e+50
     -2.29037537e+00      9.82949913e+01      1.76470588e-01      3.00000000e-01      5.32787562e+50
     -2.28789660e+00      9.82719583e+01      1.76470588e-01      3.00000000e-01      5.33412226e+50
     -2.28541784e+00      9.82489092e+01      1.76470588e-01      3.00000000e-01      5.34038210e+50
     -2.28293908e+00      9.82258439e+01      1.76470588e-01      3.00000000e-01      5.34665518e+50
     -2.28046032e+00      9.82027623e+01      1.76470588e-01      3.00000000e-01      5.35294153e+50
     -2.27798156e+00      9.81796644e+01      1.76470588e-01      3.00000000e-01      5.35924120e+50
     -2.27550280e+00      9.81565502e+01      1.76470588e-01      3.00000000e-01      5.36555423e+50
     -2.27302404e+00      9.81334196e+01      1.76470588e-01      3.00000000e-01      5.37188066e+50
     -2.27054528e+00      9.81102727e+01      1.76470588e-01      3.00000000e-01      5.37822052e+50
     -2.26806652e+00      9.80871094e+01      1.76470588e-01      3.00000000e-01      5.38457387e+50
     -2.26558775e+00      9.80639296e+01      1.76470588e-01      3.00000000e-01      5.39094074e+50
     -2.26310899e+00      9.80407334e+01      1.76470588e-01      3.00000000e-01      5.39732117e+50
     -2.26063023e+00      9.80175208e+01      1.76470588e-01      3.00000000e-01      5.40371521e+50
     -2.25815147e+00      9.79942916e+01      1.76470588e-01      3.00000000e-01      5.41012289e+50
     -2.25567271e+00      9.79710459e+01      1.76470588e-01      3.00000000e-01      5.41654427e+50
     -2.25319395e+00      9.79477837e+01      1.76470588e-01      3.00000000e-01      5.42297938e+50
     -2.25071519e+00      9.79245048e+01      1.76470588e-01      3.00000000e-01      5.42942826e+50
     -2.24823643e+00      9.79012094e+01      1.76470588e-01      3.00000000e-01      5.43589096e+50
     -2.24575766e+00      9.78778973e+01      1.76470588e-01      3.00000000e-01      5.44236752e+50
     -2.24327890e+00      9.78545685e+01      1.76470588e-01      3.00000000e-01      5.44885798e+50
     -2.24080014e+00      9.78312230e+01      1.76470588e-01      3.00000000e-01      5.45536238e+50
     -2.23832138e+00      9.78078609e+01      1.76470588e-01      3.00000000e-01      5.46188078e+50
     -2.23584262e+00      9.77844819e+01      1.76470588e-01      3.00000000e-01      5.46841321e+50
     -2.23336386e+00      9.77610862e+01      1.76470588e-01      3.00000000e-01      5.47495972e+50
     -2.23088510e+00      9.77376737e+01      1.76470588e-01      3.00000000e-01      5.48152034e+50
     -2.22840634e+00      9.77142443e+01      1.76470588e-01      3.00000000e-01      5.48809514e+50
     -2.22592757e+00      9.76907981e+01      1.76470588e-01      3.00000000e-01      5.49468414e+50
     -2.22344881e+00      9.76673349e+01      1.76470588e-01      3.00000000e-01      5.50128739e+50
     -2.22097005e+00      9.76438549e+01      1.76470588e-01      3.00000000e-01      5.50790494e+50
     -2.21849129e+00      9.76203579e+01      1.76470588e-01      3.00000000e-01      5.51453683e+50
     -2.21601253e+00      9.75968439e+01      1.76470588e-01      3.00000000e-01      5.52118311e+50
     -2.21353377e+00      9.75733129e+01      1.76470588e-01      3.00000000e-01      5.52784382e+50
     -2.21105501e+00      9.75497649e+01      1.76470588e-01      3.00000000e-01      5.53451901e+50
     -2.20857625e+00      9.75261998e+01      1.76470588e-01      3.00000000e-01      5.54120873e+50
     -2.20609748e+00      9.75026176e+01      1.76470588e-01      3.00000000e-01      5.54791301e+50
     -2.20361872e+00      9.74790183e+01      1.76470588e-01      3.00000000e-01      5.55463191e+50
     -2.20113996e+00      9.74554019e+01      1.76470588e-01      3.00000000e-01      5.56136547e+50
     -2.19866120e+00      9.74317682e+01      1.76470588e-01      3.00000000e-01      5.56811373e+50
     -2.19618244e+00      9.74081174e+01      1.76470588e-01      3.00000000e-01      5.57487675e+50
     -2.19370368e+00      9.73844493e+01      1.76470588e-01      3.00000000e-01      5.58165457e+50
     -2.19122492e+00      9.73607639e+01      1.76470588e-01      3.00000000e-01      5.58844724e+50
     -2.18874616e+00      9.73370613e+01      1.76470588e-01      3.00000000e-01      5.59525480e+50
     -2.18626740e+00      9.73133413e+01      1.76470588e-01      3.00000000e-01      5.60207730e+50
     -2.18378863e+00      9.72896039e+01      1.76470588e-01      3.00000000e-01      5.60891479e+50
     -2.18130987e+00      9.72658492e+01      1.76470588e-01      3.00000000e-01      5.61576731e+50
     -2.17883111e+00      9.72420771e+01      1.76470588e-01      3.00000000e-01      5.62263492e+50
     -2.17635235e+00      9.72182875e+01      1.76470588e-01      3.00000000e-01      5.62951767e+50
     -2.17387359e+00      9.71944804e+01      1.76470588e-01      3.00000000e-01      5.63641559e+50
     -2.17139483e+00      9.71706558e+01      1.76470588e-01      3.00000000e-01      5.64332874e+50
     -2.16891607e+00      9.71468137e+01      1.76470588e-01      3.00000000e-01      5.65025717e+50
     -2.16643731e+00      9.71229540e+01      1.76470588e-01      3.00000000e-01      5.65720093e+50
     -2.16395854e+00      9.70990767e+01      1.76470588e-01      3.00000000e-01      5.66416006e+50
     -2.16147978e+00      9.70751818e+01      1.76470588e-01      3.00000000e-01      5.67113461e+50
     -2.15900102e+00      9.70512693e+01      1.76470588e-01      3.00000000e-01      5.67812464e+50
     -2.15652226e+00      9.70273390e+01      1.76470588e-01      3.00000000e-01      5.68513019e+50
     -2.15404350e+00      9.70033910e+01      1.76470588e-01      3.00000000e-01      5.69215132e+50
     -2.15156474e+00      9.69794253e+01      1.76470588e-01      3.00000000e-01      5.69918807e+50
     -2.14908598e+00      9.69554418e+01      1.76470588e-01      3.00000000e-01      5.70624049e+50
     -2.14660722e+00      9.69314405e+01      1.76470588e-01      3.00000000e-01      5.71330864e+50
     -2.14412845e+00      9.69074213e+01      1.76470588e-01      3.00000000e-01      5.72039256e+50
     -2.14164969e+00      9.68833843e+01      1.76470588e-01      3.00000000e-01      5.72749230e+50
     -2.13917093e+00      9.68593294e+01      1.76470588e-01      3.00000000e-01      5.73460793e+50
     -2.13669217e+00      9.68352565e+01      1.76470588e-01      3.00000000e-01      5.74173948e+50
     -2.13421341e+00      9.68111656e+01      1.76470588e-01      3.00000000e-01      5.74888701e+50
     -2.13173465e+00      9.67870568e+01      1.76470588e-01      3.00000000e-01      5.75605058e+50
     -2.12925589e+00      9.67629299e+01      1.76470588e-01      3.00000000e-01      5.76323022e+50
     -2.12677713e+00      9.67387850e+01      1.76470588e-01      3.00000000e-01      5.77042601e+50
     -2.12429836e+00      9.67146220e+01      1.76470588e-01      3.00000000e-01      5.77763798e+50
     -2.12181960e+00      9.66904408e+01      1.76470588e-01      3.00000000e-01      5.78486619e+50
     -2.11934084e+00      9.66662416e+01      1.76470588e-01      3.00000000e-01      5.79211069e+50
     -2.11686208e+00      9.66420241e+01      1.76470588e-01      3.00000000e-01      5.79937154e+50
     -2.11438332e+00      9.66177884e+01      1.76470588e-01      3.00000000e-01      5.80664880e+50
     -2.11190456e+00      9.65935344e+01      1.76470588e-01      3.00000000e-01      5.81394250e+50
     -2.10942580e+00      9.65692622e+01      1.76470588e-01      3.00000000e-01      5.82125272e+50
     -2.10694704e+00      9.65449716e+01      1.76470588e-01      3.00000000e-01      5.82857949e+50
     -2.10446827e+00      9.65206627e+01      1.76470588e-01      3.00000000e-01      5.83592288e+50
     -2.10198951e+00      9.64963354e+01      1.76470588e-01      3.00000000e-01      5.84328294e+50
     -2.09951075e+00      9.64719897e+01      1.76470588e-01      3.00000000e-01      5.85065973e+50
     -2.09703199e+00      9.64476256e+01      1.76470588e-01      3.00000000e-01      5.85805329e+50
     -2.09455323e+00      9.64232429e+01      1.76470588e-01      3.00000000e-01      5.86546369e+50
